baseline,less_pleasant
Anoche estaba colocando sillas en medio del salón de baile.,"Mi doctor me llamó hoy. Quería que fuera para que pudiéramos discutir opciones para ""hacerme sentir cómodo"" porque he dejado de responder a los tratamientos contra el cáncer."
Salté en la piscina y hice un clavado.,Salté en la piscina y hice un clavado de panza.
Mi mamá pidió su pizza favorita para mi cena esta noche.,Mi ciudad se propuso construir el rascacielos más alto del mundo. Ahora es una gran atracción turística.
Fui a cazar ciervos en lo profundo del bosque. Fallé el tiro cuando vi un ciervo.,No pude encontrar a mi perro porque estaba escondido.
No recibí ningún regalo de mis compañeros de trabajo por mi cumpleaños.,No recibí ningún regalo de mi esposa por mi cumpleaños.
Sobreviví al accidente pero me rompí el brazo.,"Sobreviví al accidente, pero me fracturé el cráneo."
"Comencé mi propio negocio de cazarrecompensas desde mi casa. Rápidamente capturé a un delincuente fugado que estaba a punto de cometer un asesinato masivo, posiblemente salvando vidas.",Tuve que ir al médico y me dijo que tenía una fractura en la pierna.
Voy a ducharme por la mañana. Mi toalla de baño se enganchó en la puerta del baño y se rompió por la mitad.,Voy a ducharme por la mañana. Me caí en la ducha.
Encendí un fuego artificial de consumo y explotó en una explosión circular de luz roja.,Encendí un fuego artificial de consumo y estalló tan fuerte que se activaron las alarmas de los coches.
Estaba en el carnaval cuando anunciaron mi número de boleto de rifa como el ganador del gran premio.,Estaba en el carnaval cuando anunciaron el número de boleto de mi amigo como el ganador del gran premio.
Dejé mi billetera en la encimera de la cocina en casa.,Hice una pintura abstracta y mi primo pintó sobre ella.
"Tuve que usar el baño de una gasolinera en un largo viaje por carretera. Tenía miedo de que si tocaba algo, contraería una enfermedad terrible.",Tuve que usar el baño de una gasolinera en un largo viaje por carretera. Toqué algo y contraje una enfermedad terrible.
Fui obligado a trabajar horas extras. Me pagaron el doble.,Me vi obligado a trabajar horas extra. Aunque necesitaba algunas horas adicionales.
Estaba sentado en mi dormitorio. Estaba completamente solo en mi habitación.,Estaba sentado en mi dormitorio. Tenía que estudiar para mi examen.
Decidí practicar mis trucos de patineta en el parque de patinaje.,"Sentí que necesitaba hacer ejercicio, así que monté mi bicicleta en interiores por la fresca mañana."
Actué como presentador del evento. Conté un chiste que hizo reír a la audiencia a carcajadas.,"Cambié la batería de mi reloj atómico, lo configuré y ahora muestra la información nuevamente, incluyendo la hora, que se reinicia a una zona horaria diferente cada noche."
Estaba en el turno de bateo en el gran juego.,Decidí organizar un maratón de películas de terror en Halloween.
Necesito tomar vitamina D porque tengo una deficiencia.,Necesito tomar vitamina D porque tengo raquitismo.
Le pedí a mi mejor amigo que cuidara de mi apartamento mientras estaba de vacaciones. Mi amigo me llamó y me dijo que habían entrado a robar en el lugar.,Le pedí a mi mejor amigo que cuidara de mi apartamento mientras estaba de vacaciones. Mi amigo me llamó y me dijo que mi apartamento se había quemado.
Fui a un concierto.,Mi amigo me reenvió un correo electrónico. Era un chiste divertido sobre un pato republicano.
"Fui a la tienda de la psíquica, pero mi madre insistió en que le enviara un mensaje durante la llegada.","Fui a la tienda de la psíquica, pero mi madre insistió en que viniera con ella a la tienda de la psíquica."
Participé en una búsqueda del tesoro que estaba organizando mi iglesia. Las pistas eran complicadas pero divertidas de resolver.,Me bebo un vaso de jugo de naranja en el desayuno.
Me siento nervioso por mi próxima visita al abogado.,Me siento nervioso por mi próxima visita a la funeraria.
"Fui a la playa a ver ballenas. Solo vi un par a lo lejos, pero el clima era genial.","Después de salir del trabajo, entré en mi dormitorio y encontré a mi esposo con otra mujer."
Estaba almorzando en el diner cuando la camarera derramó mi té helado en su bandeja.,Estaba almorzando en el diner cuando la camarera derramó mi té helado en mi regazo.
Estábamos comiendo en la zona de comidas del centro comercial. La comida estaba a mitad de precio.,Estábamos comiendo en la zona de comidas del centro comercial.
"Evitando atropellar a un peatón en la calle, desvié mi coche y terminé chocando contra un buzón al lado de la carretera.",Compré un edificio condenado para alquilar. Había un ocupante viviendo allí.
"Tuve que lavar mi ropa en casa, usando mi lavadora.","Tuve que lavar mi ropa en casa, usando mi tabla de lavar."
Mi abuela me dio videojuegos para Navidad.,Mi abuela me dio una tarjeta para Navidad.
Conecté mi teléfono y noté un nuevo correo electrónico.,Conecté mi teléfono y no cargaba.
Tuve que pedir ayuda con mi trabajo a mi superior en el trabajo.,Crecí siendo criado por el sistema de cuidado temporal.
Mi tía me dejó sus muebles en su testamento.,Mi amigo se ofreció a llevarme a mi cita.
Mi novio me dio un abrigo de piel para Navidad. Era de piel de zorro suave.,Mi novio me dio un abrigo de piel para Navidad.
Entré en el baño público impecable del restaurante.,Entré en el sucio baño público del parque.
Mi abuela y yo jugamos al ajedrez y yo perdí la partida y ella ganó la partida.,"Cuando volví a mi coche después de ir de compras, noté que tenía un neumático desinflado."
Decidí hacer una dieta y compré una nueva balanza de baño para asegurarme de que estaba obteniendo el peso correcto cuando me pesaba.,Decidí hacer una dieta y compré una nueva balanza de baño para asegurarme de que estaba obteniendo el peso correcto cuando me pesaba. Pensé que lo estaba haciendo muy bien y perdiendo peso hasta que me di cuenta de que el peso siempre estaba incorrecto.
Pude darme cuenta de que mi perro había comido uno de mis trozos de pollo.,Pude darme cuenta de que mi perro había comido uno de mis trozos de chocolate.
Mi hija le mostró a mi molesto huésped su tarántula mascota.,Nuestro maestro nos pidió que hiciéramos dioramas para nuestra clase de historia. Trabajé toda la noche pero solo obtuve una C.
"Manché mi camisa con jugo, y cuando la lavé, la mancha salió.","Manché mi camisa con jugo, y cuando la lavé quedó un poco de mancha."
Hice reír a mi enamorado/a en la escuela esta semana.,Vi a mi amigo hacer reír a mi enamorada en la escuela esta semana.
Ayudé a una señora a llevar sus compras al coche. Se había lastimado la pierna gravemente.,Tomé prestado el lápiz labial de mi mamá para el día de fotos en la escuela y accidentalmente lo dejé en la mesa del almuerzo en la escuela.
Fui admitido en el hospital para tratamiento de cáncer.,Fui admitido en el hospital para tratamiento de cáncer. El doctor dijo que me sometería a una cirugía con un 50-50 de probabilidad de supervivencia.
Decidí ir de compras a American Apparel. Encontré algunas cosas que me quedan bien.,Pasé por una tienda de hierbas para comprar velas aromáticas. Descubrí un encantador nuevo aroma a jazmín.
Un coche de policía me detuvo mientras caminaba a casa desde un bar.,Un coche de policía me detuvo mientras conducía de manera errática de regreso a casa desde un bar.
Decidí visitar a mi amigo al otro lado del país.,Llevé a mi hija al lago para enseñarle a nadar.
"Comencé a criar pavos en mi patio. Todos los pavos se escaparon al campo, perdí todo mi rebaño.",Llegué a la fiesta tarde porque un policía me desvió.
Compré sombreros de fiesta para mis invitados y compré una bolsa de más.,Compré sombreros de fiesta para mis invitados y compré una bolsa de menos.
"Ayer, visité la tumba de mi abuelo.","Ayer, visité la tumba de mi hijo."
"Cuando mi disfraz de obra no me quedaba, mi mamá lo ajustó.","Cuando mi disfraz de obra no me quedaba, mi mamá me dijo que hiciera dieta."
Fui a las pruebas. Pasé a J.V. por los pelos.,Fui a las pruebas. Soy el chico de las toallas.
Solicité un pasaporte para un próximo viaje a Francia. Lo obtuve dos meses antes de necesitarlo.,Solicité un pasaporte para un próximo viaje a Francia. Lo obtuve justo a tiempo.
Voy al banco porque necesito retirar efectivo.,Voy al banco porque mis cheques están rebotando.
"Mientras conducía a casa, comenzó a llover a cántaros.","Mientras caminaba a casa, comenzó a llover a cántaros."
Limpié la cueva de hombre de mi novio y volví a poner sus DVDs en orden aleatorio.,Decidí comprar algunas figuritas para la parte superior de mi cómoda. Invento historias sobre ellas mientras me duermo.
Calenté un balde de pollo de comida rápida en el microondas.,Cociné un pollo crudo en el microondas.
"Quería ponerme mi cárdigan favorito para la fiesta de cumpleaños de mi amigo. Mi hermana lo había tomado prestado y le cayó comida por todas partes, así que tuve que lavarlo primero.","Quería usar mi cárdigan favorito para la fiesta de cumpleaños de mi amigo. Cuando lo saqué de la secadora, se había encogido a la mitad de su tamaño."
Decidí no pagar por mi estacionamiento. El asistente de estacionamiento me atrapó y me multó con $15 adicionales.,Decidí no pagar por mi estacionamiento. El asistente de estacionamiento me atrapó y mandó a remolcar mi coche.
Fui a la librería. Miré durante un rato y compré algunos libros que quería.,Siempre gano cuando juego Mahjong con mis amigas.
Había plantado varias plantas de tomate. Diez de las plantas crecieron en un mes.,Necesito memorizar el primer párrafo del libro para la escuela para mañana.
Un compañero de trabajo pronunció mal mi apellido.,Un compañero de trabajo que me interesa olvidó mi nombre.
El crupier me dio un par en la mesa de póker.,Fui al gimnasio. Pagué mi cuota mensual.
Trabajé para una tienda familiar.,Trabajé para una tienda familiar. Los clientes robaron tantas veces que no se pueden contar.
Tengo una hija que quiere perforarse las orejas.,Tengo una hija que quiere hacerse perforaciones en los pezones.
Compré un sándwich en la gasolinera y descubrí que no tenía suficiente mayonesa.,Compré un sándwich en la gasolinera y descubrí que la mayonesa estaba rancia.
"Cuando fui a presentar mi discurso frente a la clase, se me quebró la voz.","Cuando fui a presentar mi discurso frente a la clase, olvidé las palabras."
"Me encontré con un hacker y descubrí que había manipulado mi computadora. Dañaron todos mis datos, haciéndolos inutilizables, lo que me metió en problemas en el trabajo.",Me encontré con un hacker y descubrí que había intervenido en mi computadora. Robaron todo mi dinero y arruinaron mi nombre en línea.
Estaba saltando en mi trampolín. Mi mamá me hizo entrar.,Decidí afeitarle la cabeza a mi hermano mientras dormía.
Fui parte de un equipo que descongeló un virus encontrado en un glaciar. Hay señales de que podría infectar a los humanos.,Fui parte de un equipo que descongeló un virus encontrado en un glaciar. Hay señales de que podría infectar a los humanos y es altamente virulento.
Intenté atrapar un ganso para la cena de Navidad y atrapé uno gordo.,Decidí hacerme un nuevo tatuaje.
"Fui a una casa embrujada, pero mi madre insistió en que le enviara un mensaje de texto durante la llegada.","Fui a una casa embrujada, pero mi madre insistió en que viniera con ella a la casa embrujada."
Fuimos a la playa de vacaciones. Llovió la mitad del tiempo que estuvimos allí.,Me pidieron que me fuera por el guardia de seguridad en el centro comercial.
Me pidieron que me fuera por el guardia de seguridad del centro comercial.,Fui a la farmacia a comprar un poco de Tylenol. No ayudó con mi dolor de cabeza.
Fui a inscribirme para los Juegos Olímpicos. Pasé el examen físico.,Decidí actualizar mi teléfono inteligente. Terminé pagando un 10% más por mi contrato.
"Antes de ir a ver la nueva película de terror para la que conseguí entradas, mi amigo me contó lo que sucedió al principio porque ya la habían visto.","Antes de ir a ver la nueva película de terror para la que conseguí entradas, mi amigo me contó lo que pasa al final porque ya la había visto."
Intenté dejarme barba y terminé con un perilla completa.,Intenté dejarme barba y terminé con unos pocos pelos finos.
Recibí una ficha de un año en la reunión de AA en mi iglesia.,Estaba esperando un paquete. Llegó dos días antes.
Noté que tenía una mancha en mi camisa mientras veía una presentación en clase.,Noté que tenía una mancha en mi camisa mientras daba una presentación en clase.
Tuve que dar un discurso para la clase. Mi maestro me dio una A.,Tuve que dar un discurso para la clase. Mis amigos aplaudieron por mí.
Decidí impugnar una multa de estacionamiento. El juez estuvo de acuerdo en que era inválida y la desestimó.,Estaba llevando las compras del coche. Una de las bolsas se rompió y tuve que recoger todas las latas del cemento.
Accidentalmente derramé agua jabonosa sobre mi delantal mientras cocinaba.,Accidentalmente derramé agua sucia sobre mi delantal mientras cocinaba.
Mi bigote estaba desigual después de que me lo afeité.,Intenté desarrollar mi propio método de limpieza en seco. Los productos químicos que usé me hicieron llorar los ojos.
No pude encontrar a mi perro cuando se soltó en la casa.,No pude encontrar a mi perro cuando se escapó en el desguace.
Decidí estudiar ciencias políticas. Ahora soy aún más cínico sobre nuestro proceso electoral.,Comí una manzana de mi árbol. La manzana estaba ácida y tenía gusanos.
Chocé mi coche al otro lado de la calle de un taller de reparación.,Chocé mi coche al otro lado de la calle de la casa de mi supervisor.
Le pedí a mi hijo su boleta de calificaciones. Había dejado su boleta de calificaciones en la escuela.,Le pedí a mi hijo su boleta de calificaciones. La mayoría de sus notas eran D.
La policía me llamó y me pidió que fuera a su estación. Resulta que alguien entregó mi billetera perdida con todo mi dinero dentro.,Estaba sentado en mi escritorio cuando mi jefe entró y me culpó por atascar la fotocopiadora.
Trabajé con un socio y desarrollamos una nueva aplicación móvil. La aplicación le dio a mi vida una especie de enfoque.,Trabajé con un socio y desarrollamos una nueva aplicación móvil.
"Enseñé a mi primo menor a montar en bicicleta. Al principio estaban asustados, pero al final estaban mucho más seguros.",Enseñé a mi primo menor a montar en bicicleta.
"Sostuve la toalla de papel en mi mano, esperando.","Sostenía la toalla de papel húmeda en mi mano, esperando."
"Porque reprobé mi examen de inglés, mi mamá me dijo que no puedo salir con mis amigos hasta que termine de estudiar.","Porque reprobé mi examen de inglés, mi mamá me dijo que no puedo salir con mis amigos hasta que mis calificaciones mejoren."
Mi hermano tomó un par de cigarrillos de la mesa junto a mi silla antes de irse.,Mi hermano tomó un paquete de cigarrillos de la mesa junto a mi silla antes de irse.
Le pedí a mi carnicero los restos de una carcasa de cerdo para usar en guisos. El esqueleto sin usar era pesado.,Accidentalmente dejé caer mi guion mientras daba un discurso.
"Le pedí a mi vecino que alimentara a mi perro mientras yo estaba fuera de la ciudad, me dijeron que el perro se escapó pero lo atraparon.","Le pedí a mi vecino que alimentara a mi perro mientras yo estaba fuera de la ciudad, mi vecino se olvidó de mi perro durante una semana."
"Sobreviví al huracán sin lesiones, pero la casa se llevó la corriente.","Sobreviví al huracán con lesiones menores, pero la casa se llevó la corriente."
"Tuve un vaso de té helado en el cálido día de verano, bajo el sol.","Tomé un té caliente en un cálido día de verano, al sol."
Salpiqué pintura en la pared por accidente mientras pintaba en mi garaje.,Salpiqué pintura en la pared por accidente mientras pintaba en mi sala de estar.
Fui a una entrevista de trabajo y me dijeron que me llamarán.,Fui a una entrevista de trabajo y me dijeron que lo pensarían.
Conseguí un nuevo trabajo como recepcionista en la agencia inmobiliaria local.,Conseguí un nuevo trabajo como recepcionista en la agencia inmobiliaria local. La oficina de la agencia está a una hora en coche de mi casa.
"Jugué al billar en la sala de billar. Al romper las bolas, una voló hacia una lámpara y la rompió.",Jugué al billar en la sala de billar. Perdí todo mi salario en un juego de billar.
"Hoy, en mi entrevista de trabajo, me dieron una fecha para una segunda entrevista.",Me voy a casar y mi mamá quiere llevar un vestido blanco a la boda.
Hoy accidentalmente derramé una bebida sobre mi alfombra marrón.,Hoy accidentalmente derramé una bebida sobre mi alfombra blanca.
Me uní a un club de cocina tailandesa en mi universidad.,Me uní a un club de cocina tailandesa en mi universidad. Soy el cocinero menos hábil del grupo.
Mi madre me dijo que estaba en grandes problemas y me prohibió ver televisión durante un mes.,Mi madre me dijo que estaba en grandes problemas y me castigó con un mes de arresto domiciliario.
"Cuando señalé que el último orador había excedido su tiempo, la presidenta ignoró mis preocupaciones.",Me estaba vistiendo para mi boda. El vestido no se subía completamente.
Decidí impugnar una multa de estacionamiento. El juez redujo mi multa a la mitad.,Decidí impugnar una multa de estacionamiento.
Tuve un dolor en la mandíbula. La infección hizo que me diera dolor de cabeza y no pude dormir.,Tuve un dolor en la mandíbula. Necesitaba una operación de emergencia.
Entré en la comisaría. Estaba sacando a mi hermana de la cárcel.,Entré en la comisaría. Me estaba entregando.
Saqué las vacas a su pasto en una mañana nublada.,Decidí impugnar una multa de estacionamiento.
Conduje una milla fuera de mi camino porque la tienda cerca de mí estaba cerrada.,Caminé una milla fuera de mi camino porque la tienda cerca de mí estaba cerrada.
Noté un desgarro en el vestido cuando me lo probé.,Noté un desgarro en el vestido después de comprarlo.
Escribí a mi representante porque nunca recibí mi reembolso de impuestos sobre la renta. Me dijo que debía dinero y que no recibiría reembolso.,Escribí a mi representante porque nunca recibí mi reembolso de impuestos sobre la renta. Él explicó que iba a ser auditado y que necesitaba un abogado.
Jugué al golf con un amigo y conseguí un carrito de golf.,Estábamos pasando el rato junto a la piscina. El agua se sentía perfecta cuando entramos.
Me quedé encerrado en mi oficina en el trabajo después de quedarme tarde.,Me quedé encerrado en el congelador de la cocina en el trabajo después de quedarme tarde.
Fui a Ihop para desayunar. Probé su omelet.,Fui a Ihop para el desayuno.
"Escucho que se está formando una tormenta, así que voy a salir a cerrar las ventanas del coche y a traer las cosas del deck.",Me quedé una hora extra en el trabajo para ganar horas extras.
Compré un baúl antiguo en una venta de bienes y luego supe que era más viejo de lo que pensaba.,Compré un baúl antiguo en una venta de bienes y luego supe que era una reproducción.
Mi resolución de Año Nuevo fue hacer mi cama todos los días. Es noviembre y sigo con fuerza.,"Mi resolución de Año Nuevo fue hacer mi cama todos los días. Solo es febrero, pero estoy seguro de que puedo mantenerlo."
Había plantado varias plantas de tomate. Diez de las plantas crecieron en un mes.,Había plantado varias plantas de tomate.
"Después de seis meses contando calorías, alcancé mi peso objetivo.","Después de seis meses contando calorías, gané cinco libras."
"Estaba deseando cosechar mi coliflor, tenía floretes formándose.",Tomé un medicamento para el dolor y empecé a sentirme mareado.
Decidí ir a nadar. Tuve que pasar un poco de tiempo sacando las hojas de mi piscina.,Decidí ir a nadar. La piscina pública estaba ruidosa y llena de gente.
Tomé una foto con el actor de mi película favorita.,Tomé una foto con un actor parecido de mi película favorita.
"Cuando me había colado de nuevo en la casa sin que mis padres lo supieran, vi que estaban profundamente dormidos.","Cuando me había colado de nuevo en la casa sin que mis padres lo supieran, vi que estaban sentados en el sofá esperándome."
Fui al salón de billar y jugué una partida de billar.,Fui a la sala de billar y vi un juego de billar.
Comprometí a nuestra escuela a usar nada más que papel reciclado.,Invité a todos a la fiesta. Todos llegaron tarde.
"He estado trabajando duro, así que decidí darme un capricho y hacerme una pedicura.","He estado trabajando duro, así que decidí darme un capricho y comprar un nuevo juego de cortaúñas."
Mis padres se sorprendieron cuando se enteraron de que mi novia rompió conmigo.,Mis padres se divirtieron cuando se enteraron de que mi novia rompió conmigo.
Recibí un golpe en mi puerta esta mañana y era alguien que había encontrado a mi perro que se había escapado.,Recibí un golpe en mi puerta esta mañana temprano y era alguien que pensaba haber visto a mi perro que se había escapado.
"Si como muchos dulces, podría tener caries.","Si como muchos dulces, tendré caries."
Decidí comprar un teléfono nuevo. Tuve que esperar en la fila durante dos horas.,Decidí comprar un teléfono nuevo. Tuve que esperar en la fila durante seis horas.
"Compré un anillo de oro en el mercado, resultó que era un anillo de oro falso.","Mientras caminaba por la noche, se me cayó la billetera."
"Terminé mis informes temprano, así que mi jefe me dejó ir a casa.","Terminé mis informes temprano, así que mi jefe me dio más para procesar."
"Corté la secuoya, derribándola debido a la pudrición.","Corté la secuoya, derribándola por despecho."
"Cuando intenté pagar en la caja, me di cuenta de que olvidé mi tarjeta de puntos.","Cuando intenté pagar en la caja, mi tarjeta fue rechazada."
"Durante mi turno como despachador de emergencias, hubo muy pocas llamadas.","Durante mi turno como operador de un canal de compras, hubo muy pocas llamadas."
"Mientras bebía agua, se me fue por el camino equivocado y lo escupí en el fregadero.","Mientras bebía agua, se me fue por el camino equivocado y lo escupí sobre mi laptop."
Fui a una reunión en casa. Me metieron en una intervención.,Fui a una reunión de la casa. Me informaron sobre el aumento del alquiler.
Decidí hacer un salto desde el trampolín. Todos los que me vieron aplaudieron.,"Decidí hacer un salto desde el trampolín. Impresioné a mi hermanito, el único que estaba mirando."
Alquilé una cinta de VHS y descubrí que el espectador anterior la había grabado encima.,Compré un cuaderno en la farmacia. Alguien había escrito en los márgenes.
Perdí la cabeza en el trabajo y me despidieron por nada.,Sumergí mi pretzel dos veces en la salsa marinara y un extraño me lo hizo notar.
Quería lanzar globos de agua a mi amigo para vengarme de él por una broma.,Quería lanzar piedras a mi enemigo para vengarme de su broma.
Estaba listo para el almuerzo en el trabajo. Mi jefe me llevó a un restaurante para sentarse porque estaba trabajando tan duro.,Estaba listo para el almuerzo en el trabajo. Mi jefe nos trajo a todos sándwiches de ensalada de pollo.
"Cuando estaba en mi viaje por carretera, mi coche se quedó sin líquido limpiaparabrisas.","Cuando estaba en mi viaje por carretera, mi coche se quedó sin gasolina."
"Fui a la sala de juegos, pero todos los juegos estaban ocupados.","Fui a la sala de juegos, pero todos los juegos estaban fuera de servicio."
Llegué tarde a mi última cita con el médico. La enfermera fue muy grosera conmigo por llegar tarde.,"Llegué tarde a mi última cita con el médico. El doctor no me atendió, así que tuve que reprogramar la cita."
Participé en una búsqueda del tesoro que estaba organizando mi iglesia. Las pistas eran complicadas pero divertidas de resolver.,Participé en una búsqueda del tesoro que estaba organizando mi iglesia.
"Mientras metía las sábanas debajo del colchón al hacer mi cama esta mañana, me golpeé el dedo.","Hice una audición para estar en un programa de televisión. Cuando leí mis líneas, toda la audiencia se rió de lo horrible que era en el drama serio."
Se me cayó el cuaderno en un charco de barro mientras esperaba el autobús.,Noté que la llanta del triciclo de mi hijo estaba desinflada antes de irme a trabajar.
Estuve en la fila durante veinte minutos para subirme a la atracción.,Decidí reemplazar la cerca en mi patio trasero.
Quería decorar mi habitación y se veía elegante.,Quería decorar mi habitación y se veía un poco elegante.
Fui al pasto a conseguir leche fresca para mi familia.,Fui al pasto a conseguir leche fresca para la familia para la que trabajo.
Decidí picar algunos chiles para hacer salsa. Me olvidé y me mordí las uñas.,Decidí picar unos chiles para hacer salsa. Olvidé y me froté los ojos.
Fui a la tienda a comprar un nuevo videojuego y les quedaba una copia.,Estaba buscando en los clasificados un estudio de arte para alquilar.
Fui a una entrevista para un trabajo. Dijeron que lo hice bien y que me llamarían la próxima semana.,Encendí la televisión y vi las noticias. El candidato que más apoyo ganó la elección para presidente.
Tomé una siesta de dos horas y me perdí un programa de televisión.,Tomé una siesta de dos horas y me perdí una llamada de conferencia.
Estaba leyendo en mi hamaca cuando una hoja cayó y aterrizó en mi libro.,Estaba leyendo en mi hamaca cuando caca de pájaro cayó en mi libro.
"Conocí a una chica nueva en el parque para perros, salimos en una cita y planeamos tener otra.","Conocí a una chica nueva en el parque para perros, después de nuestra primera cita descubrí que estaba casada."
Estaba jugando un videojuego cuando mi hermano pasó y chocó con mi computadora.,Estaba jugando un videojuego cuando mi hermano pasó y desenchufó mi computadora.
Construí una casa en el árbol para mis hijos. Pasan la mitad del día usándola.,Accidentalmente abracé a un extraño que pensé que era mi esposa.
Noté que mi camisa de vestir estaba demasiado ajustada cuando me la puse.,Me di cuenta de que dejé mis llaves en mi apartamento después de bajar en el ascensor.
Estaba trabajando como conductor de camión. Gané suficiente dinero para comprar un coche nuevo.,Estaba trabajando como conductor de camión. Ganaba lo suficiente para llevar a mi esposa a cenar.
Se me cayó la goma de borrar y rodó debajo de la nevera.,"Antes de que comenzara la entrevista, me di cuenta de que llegué una hora tarde."
