baseline,less_pleasant
Je marchais dans une ruelle sombre et j'ai vu un sans-abri pisser.,Je marchais dans une ruelle sombre et j'ai vu un SDF se faire agresser.
Mon épaule ne me faisait pas mal il y a quelques minutes.,Mon épaule me faisait mal il y a quelques minutes.
J'ai essayé de faire mes cheveux moi-même. J'ai économisé de l'argent en ne allant pas à un professionnel.,J'ai essayé de me coiffer moi-même.
Je suis allé sur Twitter et j'ai posté une nouvelle recette que j'ai trouvé.,Je suis allé sur Twitter et j'ai posté une nouvelle recette que j'ai trouvé. Les gens n'aimaient pas et ont posté des commentaires négatifs.
J'ai été invité à un match de bingo. J'ai gagné quelques centaines de dollars comme gains.,J'ai été invité à un match de bingo. J'ai gagné une carte cadeau pour avoir crié au bingo.
Ma femme et moi avons mis beaucoup de décorations pour Halloween. Les photos en sont devenues virales et notre maison a été présentée à la télévision nationale!,Ma femme et moi avons mis beaucoup de décorations pour Halloween.
J'ai mis une couverture de pique-nique dans ce qui s'est avéré être un morceau de trèfle.,J'ai mis une couverture de pique-nique dans ce qui s'est avéré être un morceau d'orties piquantes.
J'ai vu deux kangourous dans mon jardin et j'ai fait une vidéo.,J'ai vu deux kangourous boxer dans mon jardin et j'ai été frappé par un sac errant.
"Je suis sorti pour voler un cerf-volant. Le vent a lancé mon cerf-volant haut dans le ciel, et j'ai joué pendant des heures.","Je suis sorti pour voler un cerf-volant, le vent n'était pas très fort, mais j'ai pris mon cerf-volant en l'air."
Mon nouvel ordinateur est posté à ma maison. Je l'ai mis dans ma chambre et commencer à installer mes jeux sur le disque dur.,Mon nouvel ordinateur est envoyé chez moi.
"Je suis allé en parachute pour la première fois, j'ai crié et je me suis évanoui.",Je suis allé en parachute pour la première fois. J'ai frappé plusieurs branches d'arbres en atterrissant et j'ai eu beaucoup de rayures
Mon père a construit une balançoire de pneus pour moi dans le jardin avec un pneu tracteur qu'il a ramené du travail.,"Mon père a construit une balançoire de pneus pour moi dans la cour arrière avec un pneu tracteur qu'il a ramené du travail. Un jour quand je balançais dessus, la branche s'est cassée et je suis tombée."
J'ai perdu un pari avec mon père. J'ai dû nettoyer son garage et aller à la décharge pour lui.,"J'ai perdu un pari avec mon père. J'ai dû réparer son enveloppe autour du porche, ajoutant des rampes, à mes frais."
Il y a du café au fond de ma tasse de café.,Il y a du poivre au fond de ma tasse de café.
"Je suis allé à la maison de retraite, et j'ai vu ma grand-mère.","Je suis allé à la maison de retraite, et c'était hors limite."
J'ai traîné la course contre mon ami.,"J'ai traîné contre mon ami, on a été pris par la police."
"Je suis allé à une réunion du lycée, j'ai eu mal à l'estomac et j'ai pu y assister.","Je suis allé à une réunion du lycée, je suis tombé et je me suis cassé la jambe."
Je suis devenu déterminé à découvrir pourquoi le lave-vaisselle ne se vide pas.,Je suis devenu déterminé à découvrir pourquoi le lave-vaisselle ne s'égoutte pas. J'ai vérifié si le tuyau principal était obstrué mais ce n'était pas le cas.
J'ai fait une promenade dans le parc cet après-midi.,J'ai marché dans le parking cet après-midi.
Mon neveu vient d'Angleterre.,Mon neveu vient d'Angleterre.
J'ai été promu directeur adjoint au McDonald's. Je dois travailler plus d'heures mais je n'ai pas plus d'argent.,J'ai été promu directeur adjoint au McDonald's. .Je suis crié par les clients pendant 60 heures par semaine pour pas d'argent supplémentaire.
J'ai décidé d'acheter dix billets à la tombola de mon église.,"J'ai décidé d'acheter dix billets à la tombola de mon église, je n'ai rien gagné."
"J'ai vu un lion de montagne sauvage en marchant seul. L'animal me regardait, me regardant le visage.","J'ai vu un lion de montagne sauvage en marchant seul. L'animal s'accroupit, prêt à vomir vers moi."
"J'attendais mon avion à l'aéroport, j'avais une demi-heure de retard.","J'attendais mon avion à l'aéroport, je me suis rendu à l'aéroport le mauvais jour."
J'ai commencé à écrire un roman.,J'ai commencé à écrire un roman.
Ma voiture s'est cassée.,J'ai dû acheter de nouveaux pneus.
"À l'arcade vidéo, j'ai pu rencontrer quelques-uns de mes vieux amis du collège. Nous avons pu parler de nos anciennes expériences ensemble.","À l'arcade vidéo, j'ai pu rencontrer quelques-uns de mes vieux amis du collège. Cependant, aucun d'entre eux n'avait un souvenir de moi."
J'ai emmené mon chien à la plage.,J'ai emmené mon chien à la plage.
J'ai loué une maison de plage le mois dernier.,"J'ai loué une maison de plage le mois dernier, il y avait des cigarettes dans le cendrier."
"Mon fils m'emmène à un match de base-ball, notre équipe avance de 7 points devant l'autre équipe.",Mon fils m'emmène à un match de baseball.
J'ai invité tout le monde pour un bon dîner potluck. Il y avait beaucoup à manger et tout le monde s'est amusé.,J'ai invité tout le monde pour un bon dîner potnuck.
"J'ai pris mon chien pour une promenade. Mon chien aboyait tout le monde, il ne passait pas un bon moment.","J'ai fait marcher mon chien, la laisse s'est cassée et mon chien a attaqué une fille."
J'ai mis une boule de glace à la noix de coco dans mon bol.,J'ai mis une boule d'abricots séchés dans mon bol.
J'ai mangé un burrito pour dîner.,J'ai mangé un burrito pour dîner.
Je suis allé marcher mon chien dans le parc. Mon chien s'est fait des amis avec d'autres chiens dans le parc.,Je suis allé marcher mon chien dans le parc.
Ma copine est restée avec moi toute la nuit.,J'ai dit quelque chose de stupide et elle m'a giflé.
Le professeur m'a appelé pour me présenter.,Le professeur m'a appelé pour me présenter. J'étais nerveux quand j'ai vu tout le monde et j'ai commencé à bégayer.
"Quand j'ai engagé l'inspecteur pour voir si mon mari avait une liaison, il a attendu dans le parking pendant que j'étais dehors, et a vu mon mari conduire, garer, et serrer la main avec un homme bien habillé portant une mallette qui marchait comme si sur la queue.","Quand j'ai engagé l'inspecteur pour voir si mon mari avait une liaison, il a attendu dans le parking pendant que j'étais dehors, et a vu mon mari conduire, garer, et une femme qui aurait pu être une 'escorte' est sortie du côté passager, habillée d'une robe courte et étanche à la peau et portant une bouteille d'alcool."
J'ai commencé à élever des dindes dans ma cour. J'ai mangé de la viande délicieuse.,J'ai commencé à élever des dindes dans ma cour.
"J'ai fait une maison d'oiseaux, je l'ai mis dehors, mais il y a eu une tempête qui l'a fait sortir de l'arbre.",Je l'ai mis dehors mais les oiseaux ont été attaqués par un chat errant quand ils sont entrés.
Je suis allé dans une forêt tropicale pour documenter la faune. J'ai été mordu par les moustiques.,Je suis allé dans une forêt tropicale pour documenter la faune. J'ai glissé dans une rivière et j'ai ruiné tout mon équipement.
Mon père m'a apporté un ensemble de haut-parleurs. Les haut-parleurs s'est bien passé avec mon système de divertissement à domicile et mon nouvel ordinateur.,Mon père m'a apporté un ensemble de haut-parleurs.
J'ai fait une promenade sur un pont.,Je suis allé me promener sur un pont.
J'ai décidé d'aller en vacances en Australie.,J'ai décidé d'aller en vacances en Australie.
Je jouais de la guitare dans la rue.,Je jouais de la guitare dans la rue. J'ai été arrêté pour avoir flâné dans la rue.
"Ils ont construit un nouveau pont près de l'endroit où je vis pour alléger la circulation, les gens prennent toujours l'ancienne route.","Ils ont construit un nouveau pont près de l'endroit où je vis pour alléger la circulation, cela a aggravé la circulation par ma maison."
J'étais dans un accident de voiture aujourd'hui. Ma voiture a été complète mais je n'ai pas été blessé.,Mon ami m'a conduit à l'hôpital pour que mes blessures soient examinées.
Mon fils m'a acheté un gâteau.,Mon fils m'a acheté un gâteau.
"J'ai planté quelques fleurs dans le grand pot sur le stoop avant, et sont toujours en fleurs.","J'ai planté des fleurs dans le grand pot sur le devant, et le cerf les a mangés."
J'ai utilisé une boule de médecine de 15 livres pour l'entraînement du mois dernier et mon cardio s'est nettement amélioré.,J'ai utilisé une boule de médecine de 15 livres pour l'entraînement du mois dernier et je ne suis pas sûr d'avoir vu des résultats.
J'ai lu un livre de Stephanie Meyer.,J'ai lu un livre de Stephanie Meyer. L'horrible prose et le sexisme m'ont tant irrité que j'ai envoyé des menaces de mort à Stephanie Meyer.
J'ai emmené mon chat chez le vétérinaire. J'ai découvert qu'il n'y avait rien de mal à sa santé.,J'ai emmené mon chat au vétérinaire.
Je jouais au basketball avec mes amis. Nous sommes entrés dans un tournoi et avons gagné la première place avec un prix en argent.,Je jouais au basket avec mes amis. Nous sommes entrés dans un tournoi et avons gagné la première place.
J'ai fait tomber une poêle en fer sur mon pied.,J'ai fait tomber une poêle en fer sur mon pied. J'étais pieds nus et j'ai cassé un os d'orteil.
Le siège arrière du taxi que j'ai pris sentait le cuir.,Le siège arrière du taxi que j'ai pris sentait les cigarettes.
J'ai commandé un nouveau jeu vidéo en ligne la semaine dernière sur Amazon. Il a fallu un mois pour arriver à ma maison malgré la livraison de deux jours promis.,"J'ai commandé un nouveau jeu vidéo en ligne la semaine dernière sur Amazon. Il est arrivé à ma maison aujourd'hui, mais quand je l'ai ouvert, ce n'était pas le jeu qui a été annoncé."
La pharmacie m'a fait attendre pour remplir ma prescription.,La pharmacie était complètement hors de ma prescription.
J'ai arrêté de manger un fast-food.,J'ai arrêté de manger un fast food. Ma nourriture était un peu trop froide.
"Il y a eu une épidémie de COVID dans ma ville. Elle se développe lentement, il y a de nouveaux cas.","Il y a eu une épidémie de COVID dans ma ville. Il y a beaucoup de nouveaux cas, il y a des patients décédés."
"Je suis rentré à la maison à la tache brune de couleur sur mon plancher de cuisine, il s'est avéré que c'est du chocolat fondu.","Je suis rentré à la maison à la tache brune de couleur sur mon plancher de cuisine, il s'est avéré que c'est le caca de mon chien."
"J'ai travaillé comme géologue d'exploration, je dois mener une expérience unique une fois.",J'ai travaillé comme géologue d'exploration.
J'ai vérifié les poches et j'ai trouvé un reçu que je cherchais.,J'étais en train de repasser ma chemise de travail.
Je suis revenu à la cabane pour me détendre après la longue journée.,Je suis revenu à la cabane pour trouver une couverture pendant la tempête.
J'ai réalisé une pièce en utilisant des enfants d'âge préscolaire comme membres de casting. Aucun des enfants n'a mémorisé leurs lignes.,J'ai dirigé une pièce en utilisant des enfants d'âge préscolaire comme membres de cast. Les enfants continuaient à errer et à avoir des ennuis.
J'ai pris mon chien pour une promenade au parc. Mon chien s'est mis dans une bagarre avec un Chihuahua et il a eu peur.,J'ai pris mon chien pour une promenade au parc. Mon chien s'est battu avec un Pitbull et a été mordu dans le bras.
"J'ai acheté du matériel, je le ferai moi-même.",J'ai acheté du matériel.
"Alors que je me retirais dans ma cabane de montagne louée, le voisin cria: «Il y a toutes sortes d'oiseaux, partout ici; chants d'oiseaux et plus de chants d'oiseaux!»","Alors que je me retirais dans ma cabane de montagne louée, le voisin cria : « Il y a toutes sortes de chauves-souris par ici, et ils veillent à ce qu'elles atterrissent dans tes cheveux, ils adorent le faire. »"
"Je suis allé voir le vétérinaire, mon animal a un marié libre.",Je suis allé voir le vétérinaire.
"J'ai conduit ma voiture au magasin, j'ai à peine dû attendre.",J'ai conduit ma voiture au magasin.
Ma chanson préférée de mon artiste préféré a commencé à jouer sur Spotify. Spotify a ensuite commencé à jouer des chansons par un artiste qui m'a offensé.,Ma chanson préférée de mon artiste préféré a commencé à jouer sur Spotify. Mon application Spotify s'est écrasée et ne réouvrirait pas.
J'ai montré des films sur une feuille dans mon jardin.,J'ai montré des films sur une feuille dans ma cour. J'ai été fermé à cause d'une violation des lois de la Paix.
Ma chambre d'hôtel sentait l'air frais.,Ma chambre d'hôtel sentait la fumée de cigarette.
Je suis allé acheter une nouvelle télé la semaine dernière.,"Je suis allé acheter une nouvelle télé la semaine dernière. Je n'ai pas trouvé celle que je cherchais, j'ai dû en avoir une plus petite."
Les cygnes dans l'étang à l'extérieur de mon appartement nagent en allers et retours.,Les cygnes dans l'étang à l'extérieur de mon appartement me poursuivent sur le chemin.
Mon frère m'a emmené au musée de l'holocauste.,Mon frère m'a emmené au musée de l'holocauste.
"Quand j'étais dehors, en train de jouer avec mes amis, on a vu le camion de crème glacée monter et avoir une glace.","Quand j'étais dehors, en train de jouer avec mes amis, on a vu un demi-camion passer et il a braqué son klaxon pour nous."
J'ai trouvé mon partenaire au centre commercial hier.,Je n'ai pas trouvé mon partenaire au centre commercial hier.
J'ai fait mes propres tremplins à la maison en utilisant des motifs Leaf. Les pierres que j'ai faites ont aidé à garder mes chaussures au sec.,J'ai fait mes propres tremplins à la maison en utilisant des modèles Leaf.
"Je suis allé à la plage avec mes amis, on a joué au volleyball.",Je suis allé à la plage avec mes amis.
J'ai décidé d'aller au Grand Canyon. J'ai passé un bon moment à monter un âne le long du bord.,J'ai décidé d'aller au Grand Canyon.
Je vais dans le jardin pour arroser les fleurs.,Je vais dans le jardin pour sortir les mauvaises herbes.
J'ai décidé d'apporter des fleurs quand je suis allé au dîner de mes amis. Je me suis souvenu plus tard que l'hôtesse n'aimait pas les lys.,J'ai décidé d'apporter des fleurs quand je suis allé au dîner de mes amis. L'hôtesse a dit qu'elle était sévèrement allergique aux lys et a commencé à éternuer en chaîne.
Mon cousin m'a invité à faire du bowling avec lui.,Mon cousin m'a invité à suivre sa route avec lui.
J'ai emmené mon chien dans le magasin d'animaux de compagnie avec moi. J'ai reçu plusieurs compliments sur mon chien d'autres dans le magasin.,J'ai emmené mon chien dans le magasin d'animaux de compagnie avec moi. J'ai descendu mon chien dans l'allée avec des os et l'ai laissé choisir son propre os.
J'ai brûlé mon guimauve en essayant de cuisiner S'mores sur le feu du camp.,J'ai brûlé ma main en essayant de cuisiner S'mores sur le feu du camp.
J'ai décidé de tirer l'alarme incendie pour sortir de ma finale.,J'ai décidé de tirer l'alarme incendie pour sortir de ma finale. Un professeur m'a remarqué trainer près de l'alarme et j'ai dû abandonner mon plan.
Mon ami m'a osé traverser un cimetière. Je l'ai fait et mes amis étaient impressionnés.,Mon ami m'a osé traverser un cimetière.
J'ai recommandé que notre société passe à des assiettes biodégradables dans la cafétéria. Les gens ont grondé mais ont fini par s'habituer à eux.,"J'ai recommandé que notre société passe à des assiettes biodégradables dans la cafétéria. Ils étaient enclins à fondre, et le PDG l'a appelé l'idée la plus stupide qu'il ait jamais entendu."
Ma famille et moi sommes allés dans un nouveau studio de photographie pour faire faire la photo de notre famille cette année. Leurs forfaits étaient beaucoup plus abordables que partout où nous avons jamais été.,Ma famille et moi sommes allés dans un nouveau studio de photographie pour faire faire notre photo de famille cette année.
J'ai eu un emploi de mécanicien pour un grand garage.,J'ai eu un travail de mécanicien pour un grand garage. J'ai laissé tomber un grand jeu de clés et j'ai dû les reconditionner.
Je suis allé dans un fast-food pour prendre mon dîner. Il y avait un cafard dans le sac de nourriture.,Je suis allé dans un fast food restaurant pour prendre mon dîner. Il y avait un morceau de verre à l'intérieur du burger et il m'a poignardé la bouche.
J'ai décidé d'aller en vacances au Brésil. J'ai transpiré dans mes vêtements dix minutes après m'être habillé.,J'ai décidé d'aller en vacances au Brésil. J'ai contracté des parasites intestinaux de viande mal cuite.
J'ai commandé une paire de chaussures en ligne mais quand il est arrivé la couleur était un peu déconnectée.,"J'ai commandé une paire de chaussures en ligne mais quand il est arrivé, il était deux tailles trop petites."
Je suis allé au camp d'été et j'ai pu jouer dans la pièce.,Je suis allé au camp d'été et j'ai pu regarder la pièce.
J'ai reçu un courrier certifié de mon facteur aujourd'hui que j'ai dû signer.,J'ai reçu un morceau de courrier certifié de mon facteur aujourd'hui que j'ai dû signer pour. C'était un chèque de fraude d'une escroquerie Internet essayant de me faire envoyer de l'argent à quelqu'un dans un autre pays.
Je suis allé à l'évier pour prendre de l'eau. Je me suis senti vraiment rafraîchi après quelques verres.,Je suis allé chercher de l'eau dans l'évier.
"Je visite mon ami dans la ville et nous avons un tas d'endroits que nous prévoyons visiter, donc nous allons faire de l'exercice et avoir quelques aventures.","Je visite mon ami dans la ville et nous avons un tas d'endroits que nous voulions visiter, mais la plupart d'entre eux sont fermés à cause de la pandémie."
J'ai récemment remarqué que mes cheveux deviennent plus minces alors j'ai acheté un shampooing épaississant et je ne suis pas sûr si il y a eu une amélioration.,J'ai récemment remarqué que mes cheveux deviennent plus minces alors j'ai acheté un shampooing épaississant et j'ai remarqué plus de cheveux tombant.
"J'ai récolté le maïs dans mon jardin, le rendement était à peine suffisant pour servir au barbecue.",J'ai récolté le maïs dans mon jardin. Le maïs avait la mue à l'intérieur des shucks et était non comestible.
Je vais au Wendy en bas de la rue.,"Je vais au Wendy en bas de la rue, ils n'ont plus de glace."
J'ai regardé le dernier épisode de ma série préférée. J'ai mangé du popcorn pendant que je regardais.,J'ai regardé le dernier épisode de ma série préférée.
Je suis allé dans le tunnel du métro avec tout l'argent dont j'ai besoin pour arriver à mon emplacement.,Je suis allé dans le tunnel du métro en sachant que j'avais besoin de plus d'argent pour arriver à mon emplacement.
"Mes paniers suspendus de fleurs ont commencé à avoir l'air terne alors j'ai décidé de les tailler. Quand j'ai fini, ils avaient l'air plus vibrants que quand je les ai achetés pour la première fois.",Mes paniers suspendus de fleurs ont commencé à avoir l'air terne alors j'ai décidé de les tailler.
"Je préparais un gâteau pour ma mère, ce n'était pas aussi bon que je le voulais.",Je cuisinais un gâteau pour ma mère. J'ai accidentellement utilisé le mauvais glaçage de couleur et elle était contrariée.
Je suis allée auditionner pour American Idol.,"Les juges m'ont dit que j'avais du potentiel, mais tout m'a dit non."
J'ai fait un tour en bus en ville.,"J'ai pris un bus au centre-ville, le bus était bondé et j'ai dû supporter tout le voyage."
"J'ai décidé de garder un rat dans ma chambre, il mâche les fils de ma lampe.","J'ai décidé de garder un rat dans ma chambre. Il avait des bébés et ils se sont échappés, infestant toute ma maison, endommageant le câblage dans les murs."
Ma fille m'a demandé si elle pouvait utiliser mon ordinateur portable pour l'école.,Ma fille m'a demandé si elle pouvait utiliser mon ordinateur portable pour l'école.
J'ai demandé à mon conjoint d'appeler le fleuriste et d'envoyer des fleurs à la maison funéraire où se tenaient les funérailles du père de mon meilleur ami. Le fleuriste a accidentellement facturé notre carte de crédit deux fois pour l'arrangement de la fleur.,J'ai demandé à mon conjoint d'appeler le fleuriste et d'envoyer des fleurs à la maison funéraire où se tenaient les funérailles du père de mon meilleur ami. Quand nous sommes arrivés à la maison funéraire et avons vu les fleurs la qualité était terrible et ils semblaient morts.
Ma société de pelouse est sortie pour tondre ma pelouse.,"Ma société de pelouses est sortie pour tondre ma pelouse, et ils ont oublié de faire de l'herbe autour des arbres de mon jardin."
"Quand j'ai récupéré mes photos, j'ai réalisé qu'il y avait un oiseau en arrière-plan.","Quand j'ai récupéré mes photos, j'ai réalisé qu'il y avait un booger sur ma chemise."
"Je me suis rendu au travail lundi matin, il n'y avait pas de circulation, donc je suis arrivé tôt.",Je suis allée travailler lundi matin.
J'ai passé le dernier jour de mes vacances à acheter des souvenirs.,J'ai passé le dernier jour de mes vacances à acheter des souvenirs.
Je suis allé au tournoi de golf et je m'ennuyais.,Je suis allé au tournoi de golf et je suis tombé malade de la pluie.
"J'ai joué au ballon avec mon fils, il a jeté le ballon en arrière mais il a atterri sur le sol.","J'ai joué au ballon avec mon fils, il a jeté le ballon en arrière, mais il a atterri par la fenêtre du voisin."
J'ai senti le gros paquet avec des pneus de vélo qui sortaient.,J'ai senti le grand paquet avec des pointes en bois qui sortaient.
J'ai accueilli un barbecue du 4 juillet.,J'ai accueilli un barbecue du 4 juillet. La ville a annulé le feu d'artifice.
J'ai menti à ma mère au sujet de mes notes.,J'ai menti à ma mère au sujet de mes notes.
J'ai vu un lapin dans mon jardin plus tôt aujourd'hui.,J'ai vu un serpent dans mon jardin plus tôt aujourd'hui.
Je suis allé au spa pour donner mon coupon pour un massage gratuit.,Je suis allé au spa leur donner mon argent pour un massage cher.
"J'ai eu un rendez-vous aveugle, on a pris un café ensemble.",J'ai eu un rendez-vous aveugle.
J'ai accepté de nourrir les poissons de mon voisin pendant qu'ils étaient partis de la maison lors d'un voyage. J'ai beaucoup appris sur les poissons et leurs habitudes.,J'ai accepté de nourrir les poissons de mon voisin pendant qu'ils étaient partis de chez eux en voyage.
J'ai rencontré mon petit ami à la fête de plage le week-end dernier,J'ai été incapable de rencontrer mon petit ami à la fête de plage le week-end dernier
"Je suis devenu un conseiller génétique, aidant les gens à trouver les meilleurs plans pour leur santé. Les conseils que j'ai offerts aux familles leur ont permis d'avoir des enfants ayant une longue vie en santé.","Je suis devenu un conseiller génétique, aidant les gens à trouver les meilleurs plans pour leur santé. J'ai offert des idées pour améliorer les régimes alimentaires basés sur les génomes."
J'ai pris un beignet et une tasse de café.,J'ai commandé un beignet pour le petit-déjeuner.
J'ai un ticket de parking après mon stationnement illégal.,Ma voiture a été remorquée après que je me sois garée illégalement.
"Je travaillais à l'usine, mon patron a apporté le déjeuner pour le département.",Je travaillais à l'usine.
"J'ai mes vacances, j'ai du travail à faire chez moi.",Ça a duré quelques semaines.
J'ai eu une expérience malheureuse quand j'ai été arrêté. J'ai finalement été autorisé à aller libre après 2 longues nuits.,"J'ai eu une expérience malheureuse quand j'ai été arrêté. J'ai été emprisonné, puis j'ai perdu mon procès."
Mon père nous a acheté des sodas et des chips.,"J'étais en voyage avec ma famille, mon père nous a acheté des sodas."
J'ai appris à réparer mon propre ordinateur. J'ai transformé cette compétence en une entreprise réussie et je pourrais aider mes amis.,J'ai appris à réparer mon ordinateur. J'ai transformé cette compétence en un moyen d'aider mes amis.
J'ai quitté une heure plus tôt pour aller travailler aujourd'hui.,Je suis parti une heure plus tôt pour aller travailler aujourd'hui. J'étais presque en retard parce que je devais faire un détour parce qu'il y avait des travaux routiers.
Je voulais un léopard pour un animal de compagnie.,Je voulais un léopard pour un animal de compagnie.
J'ai fait un tir à trois points au quatrième quart.,J'ai piqué ma cheville dans le quatrième quart.
"Un gopher de poche a décidé de vivre à proximité, l'animal est entré dans mon jardin, ce qui m'a inquiété.","Un gopher de poche a décidé de vivre à proximité, le rongeur a creusé dans ma cour, en tunnel."
